receiver_deployment_id,receiver_name,purchasing_organisation,receiver_project_name,receiver_status,receiver_deployment_datetime,installation_name,station_name,receiver_deployment_longitude,receiver_deployment_latitude,depth_below_surface,receiver_recovery_datetime,receiver_recovery_longitude,receiver_recovery_latitude,active
136927862,VR2W-122998,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",LOST,2016-12-07 04:20:00,Wenlock River,Speartooth 3,141.92281,-12.25312,,2017-12-07 05:41:00,141.92287,-12.25314,NO
136927985,VR2W-123002,The University of Queensland,"Wenlock River Array, Gulf of Carpentaria",RECOVERED,2016-12-07 03:45:00,Wenlock River,WTTPDS,141.89719,-12.23142,,2017-12-06 14:00:00,141.89717,-12.23126,NO
136114268,VR2W-101651,NSW Department of Primary Industries,NSW DPI - SEACAMS,DEPLOYED,2016-11-30 13:00:00,South West Rocks,Fish Rock 2 - SW,153.1002,-30.9392,17.0,,,,NO
136113651,VR2W-107345,NSW Department of Primary Industries,NSW DPI - SEACAMS,DEPLOYED,2016-11-30 13:00:00,South West Rocks,Fish Rock 1 - SE,153.1013,-30.9398,29.0,,,,NO
276570803,VR4G-200102,NSW Department of Primary Industries,"NSW DPI (Whaler, White and Tiger Shark Program)",RECOVERED,2016-11-29 13:00:00,NSW DPI VR4G (Shark listening Stations),Merimbula,149.921495,-36.900331,1.0,2021-11-21 20:54:00,149.921495,-36.900331,NO
276570809,VR4G-200140,NSW Department of Primary Industries,"NSW DPI (Whaler, White and Tiger Shark Program)",RECOVERED,2016-11-29 13:00:00,NSW DPI VR4G (Shark listening Stations),Merimbula,149.921495,-36.900331,1.0,2021-11-21 20:54:00,149.921495,-36.900331,NO
276455159,VR4G-200134,NSW Department of Primary Industries,"NSW DPI (Whaler, White and Tiger Shark Program)",RECOVERED,2016-11-28 13:00:00,NSW DPI VR4G (Shark listening Stations),Batemans Bay,150.23704,-35.795033,1.0,2021-11-21 20:54:00,150.23704,-35.795033,NO
130579375,VR2AR-545586,IMOS Animal Tracking Facility,IMOS-ATF Sydney Gate,RECOVERED,2016-11-25 00:27:00,IMOS-ATF Sydney Gate,SG 3,151.29428,-33.83071,27.0,2018-12-21 23:00:00,151.29428,-33.83071,NO
130579371,VR2AR-545603,IMOS Animal Tracking Facility,IMOS-ATF Sydney Gate,RECOVERED,2016-11-25 00:08:40,IMOS-ATF Sydney Gate,SG 1,151.288375,-33.83732,26.0,2017-12-21 21:53:00,151.288375,-33.83732,NO
130579373,VR2AR-545602,IMOS Animal Tracking Facility,IMOS-ATF Sydney Gate,RECOVERED,2016-11-24 23:49:00,IMOS-ATF Sydney Gate,SG 2,151.29132,-33.83388,26.0,2017-12-21 22:05:00,151.29132,-33.83388,NO
130579377,VR2AR-545956,IMOS Animal Tracking Facility,IMOS-ATF Sydney Gate,RECOVERED,2016-11-24 23:24:00,IMOS-ATF Sydney Gate,SG 4,151.29797,-33.82642,27.0,2017-12-21 22:34:00,151.29797,-33.82642,NO
136114318,VR2W-101649,NSW Department of Primary Industries,NSW DPI - SEACAMS,DEPLOYED,2016-11-14 13:00:00,South West Rocks,Fish Rock 3 NW,153.1005,-30.9377,25.0,,,,NO
276455124,VR4G-200132,NSW Department of Primary Industries,"NSW DPI (Whaler, White and Tiger Shark Program)",RECOVERED,2016-11-11 00:00:00,NSW DPI VR4G (Shark listening Stations),Sussex Inlet,150.58578,-35.194163,1.0,2021-11-21 20:54:00,150.58578,-35.194163,NO
276455118,VR4G-200126,NSW Department of Primary Industries,"NSW DPI (Whaler, White and Tiger Shark Program)",RECOVERED,2016-11-09 13:00:00,NSW DPI VR4G (Shark listening Stations),Kiama,150.861684,-34.678563,1.0,2021-11-21 20:54:00,150.861684,-34.678563,NO
276455132,VR4G-200133,NSW Department of Primary Industries,"NSW DPI (Whaler, White and Tiger Shark Program)",RECOVERED,2016-11-09 13:00:00,NSW DPI VR4G (Shark listening Stations),Mollymook,150.48035,-35.336768,1.0,2021-11-21 20:54:00,150.48035,-35.336768,NO
276455112,VR4G-200125,NSW Department of Primary Industries,"NSW DPI (Whaler, White and Tiger Shark Program)",RECOVERED,2016-11-03 13:00:00,NSW DPI VR4G (Shark listening Stations),Bondi,151.280312,-33.896499,1.0,2021-11-21 20:54:00,151.280312,-33.896499,NO
130815673,VR4-UWM-250395,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2016-11-01 23:55:00,IMOS-ATF Bondi Line,BL 8,151.33841,-33.92557,70.0,2017-05-04 23:47:00,151.33841,-33.92557,NO
130795995,VR4-UWM-250375,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2016-11-01 23:31:01,IMOS-ATF Bondi Line,BL 7,151.33139,-33.92137,71.0,2017-05-02 00:23:00,151.33139,-33.92137,NO
132794971,VR2W-101798,SA South Australian Research and Development Institute,IMOS-ATF South Australian Acoustic Tracking Network,RECOVERED,2016-11-01 00:00:00,Flinders Uni Fleurieu & Victor Harbour,Granite Island,138.6365,-35.5568,6.0,2017-11-26 00:00:00,138.6365,-35.5568,NO
132794947,VR2W-103353,SA South Australian Research and Development Institute,IMOS-ATF South Australian Acoustic Tracking Network,RECOVERED,2016-11-01 00:00:00,Flinders Uni Fleurieu & Victor Harbour,Seal Island,138.6442,-35.574517,12.0,2017-11-26 00:00:00,138.6442,-35.574517,NO
132794945,VR2W-110641,SA South Australian Research and Development Institute,IMOS-ATF South Australian Acoustic Tracking Network,RECOVERED,2016-11-01 00:00:00,Flinders Uni Fleurieu & Victor Harbour,Bluff,138.6072,-35.5901,11.0,2017-11-26 00:00:00,138.6072,-35.5901,NO
132794943,VR2W-101681,SA South Australian Research and Development Institute,IMOS-ATF South Australian Acoustic Tracking Network,RECOVERED,2016-11-01 00:00:00,Flinders Uni Fleurieu & Victor Harbour,Kings,138.58343,-35.608867,14.0,2017-11-26 00:00:00,138.58343,-35.608867,NO
276455100,VR4G-200123,NSW Department of Primary Industries,"NSW DPI (Whaler, White and Tiger Shark Program)",RECOVERED,2016-10-26 13:00:00,NSW DPI VR4G (Shark listening Stations),Hawks Nest,152.192254,-32.674961,1.0,2021-11-21 20:54:00,152.192254,-32.674961,NO
276455106,VR4G-200124,NSW Department of Primary Industries,"NSW DPI (Whaler, White and Tiger Shark Program)",RECOVERED,2016-10-26 13:00:00,NSW DPI VR4G (Shark listening Stations),Red Head,151.723706,-33.019332,1.0,2021-11-21 20:54:00,151.723706,-33.019332,NO
264731873,VR4G-200121,NSW Department of Primary Industries,"NSW DPI (Whaler, White and Tiger Shark Program)",RECOVERED,2016-10-19 13:00:00,NSW DPI VR4G (Shark listening Stations),Old Bar,152.59637,-31.97584,1.0,2021-11-21 20:54:00,152.59637,-31.97584,NO
276570797,VR4G-200122,NSW Department of Primary Industries,"NSW DPI (Whaler, White and Tiger Shark Program)",RECOVERED,2016-10-19 13:00:00,NSW DPI VR4G (Shark listening Stations),Forster,152.5163,-32.174417,1.0,2021-11-21 20:54:00,152.5163,-32.174417,NO
260514533,VR4G-200119,NSW Department of Primary Industries,"NSW DPI (Whaler, White and Tiger Shark Program)",RECOVERED,2016-10-18 13:00:00,NSW DPI VR4G (Shark listening Stations),Crescent Head,152.988983,-31.183067,1.0,2021-11-21 20:54:00,152.988983,-31.183067,NO
130447619,VR4-UWM-250400,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2016-10-17 22:57:00,IMOS-ATF Coffs Harbour line,CHS 1,153.17462,-30.21115,18.0,2017-11-14 01:56:00,153.17462,-30.21115,NO
130355089,VR4-UWM-250387,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2016-10-17 21:38:00,IMOS-ATF Coffs Harbour line,CHS 5,153.20683,-30.21158,27.0,2017-11-13 00:45:00,153.20683,-30.21158,NO
276570791,VR4G-200120,NSW Department of Primary Industries,"NSW DPI (Whaler, White and Tiger Shark Program)",RECOVERED,2016-10-17 13:00:00,NSW DPI VR4G (Shark listening Stations),Port Macquarie,152.93655,-31.481417,1.0,2021-11-21 20:54:00,152.93655,-31.481417,NO
130447638,VR4-UWM-250584,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2016-10-15 02:03:00,IMOS-ATF Coffs Harbour line,CHS 4,153.19852,-30.2121,25.0,2017-11-13 01:48:00,153.19852,-30.2121,NO
130447654,VR4-UWM-250402,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2016-10-15 01:08:00,IMOS-ATF Coffs Harbour line,CHS 11,153.25758,-30.20514,25.0,2017-11-13 00:15:00,153.25758,-30.20514,NO
130354067,VR4-UWM-250374,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2016-10-14 22:57:00,IMOS-ATF Coffs Harbour line,CHS 3,153.18991,-30.21282,26.0,2017-11-13 02:03:00,153.18991,-30.21282,NO
130447562,VR4-UWM-250394,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2016-10-14 21:51:00,IMOS-ATF Coffs Harbour line,CHS 2,153.18124,-30.21355,24.0,2017-11-13 02:49:00,153.18124,-30.21355,NO
135895838,VR2W-121726,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,RECOVERED,2016-10-14 03:37:18,Sydney Harbour,Cobbler's Beach,151.26422,-33.823183,,2018-10-08 02:32:31,151.26422,-33.823183,NO
135813187,VR2W-110520,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,LOST,2016-10-14 03:20:13,Sydney Harbour,Homebush 3,151.08388,-33.82555,,2018-10-08 22:22:03,151.08388,-33.82555,NO
130447593,VR4-UWM-250391,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2016-10-12 02:48:00,IMOS-ATF Coffs Harbour line,CHS 13,153.28337,-30.20441,52.0,2017-11-11 22:16:00,153.28337,-30.20441,NO
130447582,VR4-UWM-250390,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2016-10-12 01:57:00,IMOS-ATF Coffs Harbour line,CHS 12,153.27522,-30.20528,46.0,2017-11-13 22:55:00,153.27522,-30.20528,NO
132795119,VR2W-109638,Commonwealth Scientific and Industrial Research Organisation,CSIRO: Animal Tagging,RECOVERED,2016-10-12 01:08:00,"Hawks Nest, NSW",MB-1,152.305,-32.573,,2017-11-22 01:00:00,152.305,-32.573,NO
130354078,VR4-UWM-250371,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2016-10-12 01:06:00,IMOS-ATF Coffs Harbour line,CHS 10,153.24915,-30.20732,33.5,2017-11-13 23:37:00,153.24915,-30.20732,NO
130447549,VR4-UWM-250381,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2016-10-12 00:41:00,IMOS-ATF Coffs Harbour line,CHS 9,153.24055,-30.20821,32.0,2017-11-13 23:58:00,153.24055,-30.20821,NO
132795137,VR2W-103374,Commonwealth Scientific and Industrial Research Organisation,CSIRO: Animal Tagging,RECOVERED,2016-10-12 00:30:00,"Hawks Nest, NSW",MB-2,152.312,-32.561,,2017-11-22 01:00:00,152.312,-32.561,NO
130447648,VR4-UWM-250586,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2016-10-12 00:14:00,IMOS-ATF Coffs Harbour line,CHS 8,153.23204,-30.20916,34.0,2017-11-14 00:23:00,153.23204,-30.20916,NO
130447606,VR4-UWM-250393,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2016-10-11 23:58:00,IMOS-ATF Coffs Harbour line,CHS 7,153.22333,-30.20993,30.0,2017-11-14 01:19:00,153.22333,-30.20993,NO
132795128,VR2W-103348,Commonwealth Scientific and Industrial Research Organisation,CSIRO: Animal Tagging,RECOVERED,2016-10-11 23:32:00,"Hawks Nest, NSW",MB-4,152.331,-32.54,,2017-11-22 01:00:00,152.331,-32.54,NO
130447538,VR4-UWM-250380,IMOS Animal Tracking Facility,IMOS-ATF Coffs Harbour line,RECOVERED,2016-10-11 23:28:00,IMOS-ATF Coffs Harbour line,CHS 6,153.21504,-30.2107,28.0,2017-11-12 23:09:00,153.21504,-30.2107,NO
260514422,VR4G-200117,NSW Department of Primary Industries,"NSW DPI (Whaler, White and Tiger Shark Program)",RECOVERED,2016-10-11 13:00:00,NSW DPI VR4G (Shark listening Stations),Kingscliff,153.5843,-28.250267,1.0,2021-11-21 20:54:00,153.5843,-28.250267,NO
260514452,VR4G-200118,NSW Department of Primary Industries,"NSW DPI (Whaler, White and Tiger Shark Program)",RECOVERED,2016-10-09 13:00:00,NSW DPI VR4G (Shark listening Stations),Lennox Head,153.607667,-28.803917,1.0,2021-11-21 20:54:00,153.607667,-28.803917,NO
130330488,VR4-UWM-250373,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2016-10-06 02:15:00,IMOS-ATF Bondi Line,BL 9,151.34683,-33.92846,80.0,2017-05-05 00:02:00,151.34683,-33.92846,NO
130330506,VR4-UWM-250385,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2016-10-06 01:27:00,IMOS-ATF Bondi Line,BL 10,151.35414,-33.93304,77.0,2017-05-05 00:17:00,151.35414,-33.93304,NO
130330538,VR4-UWM-250398,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2016-10-06 01:27:00,IMOS-ATF Bondi Line,BL 2,151.29639,-33.89851,43.0,2017-03-28 22:44:08,151.29639,-33.89851,NO
130330550,VR4-UWM-250579,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2016-10-06 01:11:00,IMOS-ATF Bondi Line,BL 11,151.36229,-33.93593,82.0,2017-05-11 23:50:00,151.36229,-33.93593,NO
130330518,VR4-UWM-250388,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2016-10-06 00:53:00,IMOS-ATF Bondi Line,BL 12,151.3692,-33.94219,87.0,2017-05-12 00:10:00,151.3692,-33.94219,NO
130330512,VR4-UWM-250386,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2016-10-06 00:33:00,IMOS-ATF Bondi Line,BL 13,151.37634,-33.94616,90.0,2017-05-12 00:24:00,151.37634,-33.94616,NO
130330530,VR4-UWM-250396,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2016-10-06 00:16:00,IMOS-ATF Bondi Line,BL 14,151.38354,-33.9507,100.0,2017-09-22 00:41:00,151.38354,-33.9507,NO
130330524,VR4-UWM-250389,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2016-10-05 23:56:00,IMOS-ATF Bondi Line,BL 15,151.39111,-33.95555,121.0,2017-09-22 00:19:00,151.39111,-33.95555,NO
130330494,VR4-UWM-250378,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2016-10-05 02:59:00,IMOS-ATF Bondi Line,BL 6,151.32536,-33.91584,64.0,2017-05-02 00:08:00,151.32536,-33.91584,NO
130330500,VR4-UWM-250382,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2016-10-05 02:38:00,IMOS-ATF Bondi Line,BL 5,151.31781,-33.91156,64.0,2017-05-01 23:47:00,151.31781,-33.91156,NO
130330544,VR4-UWM-250403,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2016-10-05 02:13:00,IMOS-ATF Bondi Line,BL 4,151.31017,-33.90709,64.0,2017-03-28 23:35:00,151.31017,-33.90709,NO
130330482,VR4-UWM-250372,IMOS Animal Tracking Facility,IMOS-ATF Bondi line,RECOVERED,2016-10-05 01:49:00,IMOS-ATF Bondi Line,BL 3,151.30331,-33.9028,60.0,2017-03-28 23:14:00,151.30331,-33.9028,NO
136996737,VR2W-103931,James Cook University,JCU North QLD tiger shark tracking,RECOVERED,2016-09-21 00:00:00,Batt reef,B1,145.71287167,-16.415905,,2018-09-20 23:02:00,145.712872,-16.415905,NO
136996763,VR2W-102222,James Cook University,JCU North QLD tiger shark tracking,DEPLOYED,2016-09-21 00:00:00,Batt reef,B4,145.7436,-16.3638666666667,,,,,NO
136996777,VR2W-102220,James Cook University,JCU North QLD tiger shark tracking,DEPLOYED,2016-09-21 00:00:00,Batt reef,B5,145.80835,-16.3817666666667,,,,,NO
135899933,VR2W-106290,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,LOST,2016-09-20 06:38:53,Sydney Harbour,Balmoral Bay,151.25587,-33.822533,,2018-10-08 02:00:38,151.25587,-33.822533,NO
135868376,VR2W-112168,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,RECOVERED,2016-09-20 05:40:19,Sydney Harbour,Clark Island,151.24205,-33.86261,,2018-10-09 04:30:49,151.24205,-33.86261,NO
135872461,VR2W-114420,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,LOST,2016-09-20 05:29:11,Sydney Harbour,Point Piper Naval Mooring,151.2471,-33.86096,,2018-10-09 04:40:23,151.2471,-33.86096,NO
135876402,VR2W-121561,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,RECOVERED,2016-09-20 05:21:58,Sydney Harbour,Bradley's Head - Iso mark,151.24903,-33.85628,,2018-10-08 06:00:52,151.24903,-33.85628,NO
135872469,VR2W-113936,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,RECOVERED,2016-09-20 05:08:17,Sydney Harbour,Shark Island,151.2585,-33.857806,,2018-10-08 05:43:51,151.2585,-33.857806,NO
135880570,VR2W-111357,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,RECOVERED,2016-09-20 04:13:48,Sydney Harbour,Taylor's Bay,151.24981,-33.84972,,2018-10-08 05:34:19,151.24981,-33.84972,NO
135884624,VR2W-104127,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,LOST,2016-09-20 04:05:59,Sydney Harbour,Shark Bay,151.26417,-33.84706,,2018-10-08 05:40:31,151.26417,-33.84706,NO
135888794,VR2W-104113,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,RECOVERED,2016-09-20 03:57:21,Sydney Harbour,Chowder Bay,151.25739,-33.83942,,2018-10-08 05:23:22,151.25739,-33.83942,NO
135884630,VR2W-104119,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,RECOVERED,2016-09-20 03:35:40,Sydney Harbour,Western Wedding Cake,151.26433,-33.840278,,2018-10-08 06:33:22,151.26433,-33.840278,NO
135892948,VR2W-115183,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,LOST,2016-09-20 03:26:59,Sydney Harbour,Sow & Pigs,151.27014,-33.836028,,2018-10-08 05:00:28,151.27014,-33.836028,NO
135892954,VR2W-104132,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,LOST,2016-09-20 03:09:50,Sydney Harbour,Black Channel Buoy - Entrance,151.27423,-33.830594,,2018-10-08 04:19:21,151.27423,-33.830594,NO
135892960,VR2W-103760,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,LOST,2016-09-20 02:58:49,Sydney Harbour,Green Channel Buoy - Entrance,151.27195,-33.828579,,2018-10-08 04:10:27,151.27195,-33.828579,NO
135895820,VR2W-102030,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,LOST,2016-09-20 02:50:15,Sydney Harbour,Fairlight - North Harbour,151.2734,-33.80179,,2018-10-08 03:50:52,151.2734,-33.80179,NO
135892966,VR2W-103742,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,RECOVERED,2016-09-20 02:22:59,Sydney Harbour,Quarantine Station,151.285517,-33.814794,,2018-10-08 04:02:09,151.285517,-33.814794,NO
135895826,VR2W-100985,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,LOST,2016-09-20 02:00:40,Sydney Harbour,Dobroyd Head,151.27464,-33.81417,,2018-10-08 03:14:18,151.27464,-33.81417,NO
135895832,VR2W-115182,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,LOST,2016-09-20 01:37:58,Sydney Harbour,Grotto Point,151.2608,-33.81933,,2018-10-08 03:00:43,151.2608,-33.81933,NO
135899939,VR2W-103697,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,LOST,2016-09-20 00:54:27,Sydney Harbour,Clontarf,151.24911,-33.80797,,2018-10-09 23:00:12,151.24911,-33.80797,NO
135899945,VR2W-112152,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,RECOVERED,2016-09-20 00:30:01,Sydney Harbour,Spit Bridge,151.24646,-33.802508,,2018-10-09 23:28:28,151.24646,-33.802508,NO
135903285,VR2W-115409,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,RECOVERED,2016-09-20 00:24:13,Sydney Harbour,Quaker's Hat,151.23511,-33.81184,,2018-10-10 00:45:30,151.23511,-33.81184,NO
135907069,VR2W-103762,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,RECOVERED,2016-09-20 00:15:42,Sydney Harbour,Castlecrag,151.231,-33.80191,,2018-10-10 00:35:08,151.231,-33.80191,NO
135910599,VR2W-104118,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,RECOVERED,2016-09-20 00:08:06,Sydney Harbour,Sugarloaf Bay,151.22543,-33.79372,,2018-10-10 00:00:52,151.22543,-33.79372,NO
135914760,VR2W-115184,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,RECOVERED,2016-09-19 23:17:04,Sydney Harbour,Bantry Bay,151.230401,-33.784668,,2018-10-09 23:48:39,151.230401,-33.784668,NO
130612361,VR2W-100073,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,RECOVERED,2016-09-19 23:13:00,Sydney Harbour,Castle Cove,151.220361,-33.784717,2.0,2018-10-09 23:48:43,151.220361,-33.784717,NO
135820797,VR2W-121564,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,RECOVERED,2016-09-19 02:31:49,Sydney Harbour,Hen and Chicken,151.11957,-33.85106,,2018-10-09 00:32:42,151.11957,-33.85106,NO
135817138,VR2W-121043,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,RECOVERED,2016-09-19 02:24:18,Sydney Harbour,Mortlake Point,151.10406,-33.83384,,2018-10-08 23:50:09,151.10406,-33.83384,NO
135813193,VR2W-121360,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,RECOVERED,2016-09-19 02:11:00,Sydney Harbour,Meadowbank,151.09398,-33.82219,,2018-10-08 23:50:11,151.09398,-33.82219,NO
135867102,VR2W-101077,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,RECOVERED,2016-09-15 06:50:30,Sydney Harbour,Rushcutter's Bay,151.23419,-33.86635,,2018-10-09 04:14:35,151.23419,-33.86635,NO
135863128,VR2W-112196,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,RECOVERED,2016-09-15 06:34:51,Sydney Harbour,Garden Island,151.23006,-33.8571,,2018-10-09 04:01:13,151.23006,-33.8571,NO
135863122,VR2W-109608,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,LOST,2016-09-15 06:25:07,Sydney Harbour,Opera House,151.215518,-33.855709,,2018-10-09 03:30:46,151.215518,-33.855709,NO
135855506,VR2W-115181,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,RECOVERED,2016-09-15 06:06:56,Sydney Harbour,Darling Harbour 2015,151.19902,-33.86552,,2018-10-09 03:30:01,151.19902,-33.86552,NO
135859155,VR2W-107544,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,RECOVERED,2016-09-15 06:02:38,Sydney Harbour,Opp. Peacock Point,151.194207,-33.861788,,2018-10-09 03:20:29,151.194207,-33.861788,NO
135851502,VR2W-106964,NSW Department of Primary Industries,NSW DPI Movements of Coastal Sharks,RECOVERED,2016-09-15 05:43:54,Sydney Harbour,Goat Island - Green,151.191785,-33.853313,,2018-10-09 03:15:43,151.191785,-33.853313,NO
